City,District,Location,BHK,Bathrooms,Floors,Area_Anna,Road_Width_Ft,Price_NPR
Kathmandu,Kathmandu,Mandikhatar,4.0,5.0,3.5,6.2,13.0,43500000.0
Lalitpur,Lalitpur,Dhapakhel,6.0,4.0,2.5,9.0,4.0,27500000.0
Kathmandu,Kathmandu,Kalanki,5.0,4.0,2.5,3.1,13.0,23500000.0
Kathmandu,Kathmandu,Bouddha,4.0,2.0,3.5,4.0,8.0,25000000.0
Kathmandu,Kathmandu,Dhapasi,4.0,2.0,2.5,6.0,20.0,51000000.0
Lalitpur,Lalitpur,Sanepa,5.0,5.0,2.5,6.7,14.0,63500000.0
Kathmandu,Kathmandu,Hepali Height,4.0,4.0,2.0,5.3,17.0,70000000.0
Lalitpur,Lalitpur,Bhaisepati,5.0,5.0,2.5,7.0,13.0,78000000.0
Lalitpur,Lalitpur,Bhaisepati,5.0,5.0,2.5,7.0,13.0,85000000.0
Lalitpur,Lalitpur,Imadol,5.0,3.0,2.5,3.0,13.0,25000000.0
Lalitpur,Lalitpur,Tikathali,2.0,1.0,1.0,3.0,13.0,16500000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,3.0,2.5,4.0,13.0,34500000.0
Kathmandu,Kathmandu,Bafal,6.0,2.0,2.5,2.2,12.0,23500000.0
Kathmandu,Kathmandu,Kalanki,4.0,5.0,3.0,4.2,13.0,38500000.0
Kathmandu,Kathmandu,Rudreshwor,5.0,4.0,2.5,5.0,12.5,33500000.0
Lalitpur,Lalitpur,Tikathali,9.0,3.0,2.5,2.3,13.0,21500000.0
Kathmandu,Kathmandu,Dhapasi,7.0,4.0,2.5,7.0,12.0,39000000.0
Lalitpur,Lalitpur,Imadol,5.0,3.0,3.5,3.0,20.0,27500000.0
Kathmandu,Kathmandu,Mandikhatar,6.0,5.0,3.0,3.1,13.0,29500000.0
Kathmandu,Kathmandu,Chandragiri,2.0,2.0,2.0,4.0,10.0,16000000.0
Kathmandu,Kathmandu,Maharajgunj,6.0,3.0,2.5,10.0,13.0,72500000.0
Kathmandu,Kathmandu,Sundarbasti,6.0,5.0,3.5,4.5,13.0,38500000.0
Kathmandu,Kathmandu,Golfutar,4.0,3.0,2.5,4.0,16.0,29500000.0
Kathmandu,Kathmandu,Dhapasi,6.0,6.0,2.5,4.0,15.0,25000000.0
Lalitpur,Lalitpur,Imadol,3.0,3.0,2.5,3.0,13.0,26000000.0
Lalitpur,Lalitpur,Imadol,6.0,4.0,2.5,3.3,23.0,32500000.0
Lalitpur,Lalitpur,Imadol,5.0,3.0,2.5,3.5,12.0,22500000.0
Lalitpur,Lalitpur,Imadol,6.0,3.0,2.5,4.2,13.0,40000000.0
Lalitpur,Lalitpur,Imadol,4.0,4.0,2.5,3.1,13.0,31500000.0
Lalitpur,Lalitpur,Imadol,5.0,4.0,2.5,3.2,13.0,33000000.0
Lalitpur,Lalitpur,Tikathali,7.0,4.0,2.5,4.1,13.0,27000000.0
Lalitpur,Lalitpur,Setipakha,4.0,4.0,2.5,2.3,13.0,22500000.0
Lalitpur,Lalitpur,Ochu Height,6.0,4.0,2.5,3.3,16.0,33000000.0
Kathmandu,Kathmandu,Raniban,6.0,5.0,2.5,3.0,20.0,36000000.0
Lalitpur,Lalitpur,Ochu Height,6.0,5.0,2.5,4.0,16.0,37500000.0
Lalitpur,Lalitpur,Nakkhu,4.0,4.0,2.0,5.0,13.0,39900000.0
Lalitpur,Lalitpur,Changathali,7.0,3.0,2.5,4.0,10.0,17000000.0
Lalitpur,Lalitpur,Ochu Height,5.0,4.0,2.5,3.2,13.0,24500000.0
Lalitpur,Lalitpur,Imadol,5.0,5.0,2.5,4.0,13.0,35000000.0
Kathmandu,Kathmandu,Pasikot,4.0,4.0,2.5,3.0,20.0,32000000.0
Kathmandu,Kathmandu,Sitapaila,6.0,6.0,2.5,6.0,13.0,38000000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,3.0,2.5,3.0,13.0,28000000.0
Kathmandu,Kathmandu,Pepsicola,5.0,5.0,2.5,13.0,13.0,75000000.0
Kathmandu,Kathmandu,Ichangu Narayan,4.0,3.0,2.5,3.3,10.0,31000000.0
Kathmandu,Kathmandu,Sitapaila,4.0,3.0,2.5,5.1,13.0,38000000.0
Kathmandu,Kathmandu,Pepsicola,4.0,4.0,2.5,4.0,20.0,32500000.0
Kathmandu,Kathmandu,Pasikot,5.0,2.0,3.5,5.1,10.0,32500000.0
Kathmandu,Kathmandu,Kharibot,6.0,3.0,2.5,3.2,13.0,29000000.0
Kathmandu,Kathmandu,Pasikot,6.0,8.0,3.5,3.0,20.0,28000000.0
Lalitpur,Lalitpur,Balkumari,3.0,6.0,4.5,4.5,16.0,66000000.0
Kathmandu,Kathmandu,Nepaltar,7.0,4.0,3.5,3.0,11.0,21900000.0
Lalitpur,Lalitpur,Nakhipot,5.0,3.0,2.5,3.2,13.0,28000000.0
Kathmandu,Kathmandu,Ramkot,3.0,3.0,2.5,3.3,10.0,17500000.0
Lalitpur,Lalitpur,Nakhipot,5.0,4.0,2.5,3.5,20.0,27000000.0
Lalitpur,Lalitpur,Hattiban,6.0,5.0,2.5,3.2,13.0,25500000.0
Kathmandu,Kathmandu,Tenzing Chowk,5.0,3.0,2.5,4.0,13.0,36500000.0
Kathmandu,Kathmandu,Mandikhatar,6.0,5.0,2.5,3.1,13.0,29500000.0
Kathmandu,Kathmandu,Old Baneshwor,6.0,4.0,4.0,3.0,16.0,45000000.0
Kathmandu,Kathmandu,Dhobikhola,5.0,6.0,3.5,3.5,27.0,46000000.0
Kathmandu,Kathmandu,Bhangal,3.0,2.0,1.5,3.1,9.0,17800000.0
Kathmandu,Kathmandu,Hattigaunda,7.0,4.0,3.0,5.0,13.0,34500000.0
Lalitpur,Lalitpur,Imadol,4.0,4.0,2.5,4.0,13.0,35000000.0
Kathmandu,Kathmandu,Kapan,4.0,3.0,2.5,2.2,12.0,18800000.0
Lalitpur,Lalitpur,Imadol,5.0,4.0,2.5,3.0,10.0,27000000.0
Kathmandu,Kathmandu,Phutung,3.0,2.0,1.5,3.0,13.0,15000000.0
Kathmandu,Kathmandu,Kadaghari,6.0,4.0,4.0,5.2,15.0,65000000.0
Kathmandu,Kathmandu,Lolang,8.0,3.0,2.5,3.0,10.0,25500000.0
Lalitpur,Lalitpur,Balkumari,5.0,3.0,4.5,2.3,25.0,33000000.0
Lalitpur,Lalitpur,Tikathali,6.0,3.0,2.5,3.1,13.0,25000000.0
Lalitpur,Lalitpur,Nakhipot,7.0,6.0,3.5,4.0,11.0,71000000.0
Lalitpur,Lalitpur,Imadol,6.0,6.0,2.5,5.0,13.0,37000000.0
Lalitpur,Lalitpur,Kusunti,4.0,4.0,2.5,5.2,13.0,39500000.0
Kathmandu,Kathmandu,Kharibot,10.0,3.0,3.5,4.0,10.0,32500000.0
Lalitpur,Lalitpur,Imadol,5.0,3.0,3.0,3.0,13.0,27500000.0
Kathmandu,Kathmandu,Dhapasi,5.0,6.0,3.5,14.0,20.0,135000000.0
Lalitpur,Lalitpur,Imadol,4.0,3.0,3.0,2.3,10.0,22000000.0
Kathmandu,Kathmandu,Thamel,5.0,3.5,6.0,6.0,13.0,125000000.0
Kathmandu,Kathmandu,Dhapasi,4.0,4.0,2.5,3.0,20.0,12000000.0
Kathmandu,Kathmandu,Bagbazar,4.0,3.0,5.5,5.1,12.0,70000000.0
Kathmandu,Kathmandu,Sukedhara,4.0,3.0,2.5,5.2,13.0,55000000.0
Kathmandu,Kathmandu,Pasikot,2.0,2.0,1.0,5.2,12.5,28000000.0
Lalitpur,Lalitpur,Satdobato,5.0,5.0,2.5,6.1,13.0,45000000.0
Lalitpur,Lalitpur,Bistachhap,8.0,4.0,2.5,4.0,13.0,13500000.0
Lalitpur,Lalitpur,Imadol,5.0,4.0,2.5,3.3,13.0,32500000.0
Lalitpur,Lalitpur,Imadol,4.0,4.0,2.5,4.0,16.0,37500000.0
Kathmandu,Kathmandu,Thankot,2.0,4.0,1.0,3.0,10.0,14500000.0
Kathmandu,Kathmandu,Kalanki,5.0,6.0,3.0,3.3,11.0,26000000.0
Kathmandu,Kathmandu,Maharajgunj,4.0,2.0,2.0,4.0,14.0,24000000.0
Kathmandu,Kathmandu,Dhumbarahi,3.0,3.0,2.5,4.0,10.0,38000000.0
Kathmandu,Kathmandu,Kapan,6.0,5.0,2.4,4.0,13.0,29500000.0
Kathmandu,Kathmandu,Kalanki,5.0,4.0,2.0,4.2,20.0,25500000.0
Kathmandu,Kathmandu,Kapan,8.0,3.0,3.5,4.0,12.0,31000000.0
Kathmandu,Kathmandu,Lolang,6.0,3.0,3.5,3.2,26.0,24000000.0
Lalitpur,Lalitpur,Imadol,4.0,4.0,2.5,4.0,20.0,42500000.0
Kathmandu,Kathmandu,Maharajgunj,4.0,5.0,2.5,3.0,20.0,30000000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,3.0,2.5,4.0,13.0,34500000.0
Kathmandu,Kathmandu,Ratopool,12.0,7.0,4.0,16.0,10.0,138000000.0
Kathmandu,Kathmandu,Sanobharyang,8.0,4.0,3.5,11.0,13.0,74000000.0
Lalitpur,Lalitpur,Sunakothi,4.0,4.0,2.5,3.2,20.0,37500000.0
Lalitpur,Lalitpur,Bhaisepati,5.0,7.0,2.5,5.0,14.0,85000000.0
Bhaktapur,Bhaktapur,Bhaktapur,2.0,2.0,2.0,3.0,12.0,20000000.0
Kathmandu,Kathmandu,Hattigaunda,7.0,4.0,2.0,6.1,14.0,34500000.0
Kathmandu,Kathmandu,Panipokhari,7.0,4.0,3.5,3.2,18.0,65000000.0
Kathmandu,Kathmandu,Gokarna,6.0,3.0,3.5,4.0,32.0,30000000.0
Kathmandu,Kathmandu,Pasikot,5.0,4.0,2.5,4.0,13.0,34000000.0
Kathmandu,Kathmandu,Dhumbarahi,9.0,6.0,2.0,8.0,12.0,67500000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,3.0,2.0,6.0,16.0,47000000.0
Kathmandu,Kathmandu,Chabahil,4.5,2.0,3.0,6.0,10.5,50000000.0
Kathmandu,Kathmandu,Gongabu,6.0,5.0,4.0,4.0,20.0,60000000.0
Kathmandu,Kathmandu,Khadka Gaun,5.0,4.0,2.0,4.0,13.0,33000000.0
Kathmandu,Kathmandu,Dhumbarahi,6.0,3.0,2.5,17.0,15.0,140000000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,3.0,2.5,4.0,13.0,34000000.0
Kathmandu,Kathmandu,Lazimpat,6.0,3.0,2.5,4.3,12.0,42000000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,3.0,2.5,4.0,13.0,34500000.0
Lalitpur,Lalitpur,Sunakothi,3.0,4.0,2.5,5.0,20.0,37500000.0
Lalitpur,Lalitpur,Bhaisepati,4.0,5.0,2.5,6.0,13.0,78000000.0
Kathmandu,Kathmandu,Hattigaunda,4.0,5.0,2.5,6.2,20.0,77000000.0
Kathmandu,Kathmandu,Syuchatar,4.0,3.0,2.5,4.0,18.0,38000000.0
Lalitpur,Lalitpur,Gwarko,2.0,1.0,1.0,2.3,13.0,15500000.0
Kathmandu,Kathmandu,Chhetrapati,10.0,4.0,5.0,10.0,15.0,125000000.0
Lalitpur,Lalitpur,Imadol,4.0,4.0,2.5,3.0,13.0,23500000.0
Kathmandu,Kathmandu,Baluwatar,5.5,5.0,4.0,2.0,17.0,35000000.0
Kathmandu,Kathmandu,Sitapaila,4.0,5.0,2.5,7.2,17.0,62500000.0
Lalitpur,Lalitpur,Thaiba,4.0,3.0,2.5,3.3,20.0,18000000.0
Lalitpur,Lalitpur,Ochu Height,5.0,3.0,2.5,3.2,13.0,27000000.0
Kathmandu,Kathmandu,Koteshwor,5.0,5.0,4.0,4.0,6.0,41500000.0
Lalitpur,Lalitpur,Sanagaun,4.0,3.0,2.5,3.0,11.5,20400000.0
Lalitpur,Lalitpur,Bhaisepati,4.0,5.0,2.0,6.0,13.0,78000000.0
Bhaktapur,Bhaktapur,Chardobato,6.0,6.0,3.5,4.2,20.0,41000000.0
Kathmandu,Kathmandu,Mandikhatar,4.0,3.0,2.5,4.3,13.0,40000000.0
Kathmandu,Kathmandu,Dhapasi,4.0,4.0,2.0,10.0,13.0,58000000.0
Kathmandu,Kathmandu,Gothatar,8.0,5.0,2.5,4.0,10.0,38000000.0
Kathmandu,Kathmandu,Grande Hospital,12.0,5.0,3.0,3.2,13.0,30000000.0
Kathmandu,Kathmandu,Danchhi,4.0,4.0,2.5,3.0,17.0,15000000.0
Lalitpur,Lalitpur,Sainbu,5.0,4.0,2.5,4.0,15.0,30000000.0
Lalitpur,Lalitpur,Harisiddhi,7.0,4.0,2.5,6.0,16.5,35000000.0
Kathmandu,Kathmandu,Thali,4.0,2.0,2.5,3.5,10.0,15500000.0
Kathmandu,Kathmandu,Kapan,6.0,5.0,2.5,4.1,13.0,29500000.0
Kathmandu,Kathmandu,Budhanilkantha,5.0,5.0,2.5,3.2,16.0,33500000.0
Lalitpur,Lalitpur,Nakhipot,5.0,6.0,3.5,4.5,19.0,50000000.0
Lalitpur,Lalitpur,Khumaltar,3.0,4.0,3.0,5.0,13.0,55000000.0
Kathmandu,Kathmandu,Maharajgunj,8.0,8.0,4.0,4.2,17.0,75000000.0
Kathmandu,Kathmandu,Bhangal,5.0,3.0,2.5,3.2,11.0,29500000.0
Kathmandu,Kathmandu,Shankhamul,7.0,3.0,3.5,6.2,23.0,68000000.0
Kathmandu,Kathmandu,Gaurighat,4.0,4.0,2.5,3.0,13.0,23000000.0
Lalitpur,Lalitpur,Gwarko,4.0,3.0,2.5,3.1,13.0,27000000.0
Lalitpur,Lalitpur,Imadol,5.0,4.0,2.5,4.0,13.0,29000000.0
Lalitpur,Lalitpur,Imadol,4.0,4.0,2.5,3.2,13.0,27500000.0
Kathmandu,Kathmandu,Narayantar,12.0,6.0,3.5,4.2,12.0,35000000.0
Kathmandu,Kathmandu,Thali,2.0,1.0,1.0,3.2,10.0,13300000.0
Kathmandu,Kathmandu,Bhangal,4.0,3.0,2.5,3.2,9.0,28500000.0
Kathmandu,Kathmandu,Dhapasi,4.0,3.0,2.0,10.0,13.0,61000000.0
Bhaktapur,Bhaktapur,Suryabinayak,8.0,3.0,3.0,6.0,10.0,82000000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,5.0,3.5,5.3,27.0,46000000.0
Lalitpur,Lalitpur,Lubhu,5.0,2.0,2.5,2.2,13.0,17000000.0
Kathmandu,Kathmandu,Golfutar,5.0,4.0,2.5,9.0,11.0,80000000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,6.0,3.0,6.0,14.5,39000000.0
Kathmandu,Kathmandu,Jarankhu,4.0,3.0,2.5,3.2,10.0,16000000.0
Kathmandu,Kathmandu,Basundhara,6.0,4.0,3.0,7.2,15.0,75000000.0
Kathmandu,Kathmandu,Sinamangal,5.0,4.5,2.5,6.1,11.0,5300000.0
Bhaktapur,Bhaktapur,Katunje,5.0,4.0,2.5,8.0,13.0,35000000.0
Lalitpur,Lalitpur,Chyau Danda,4.0,3.0,2.5,3.0,20.0,24000000.0
Kathmandu,Kathmandu,Bansbari,3.0,3.0,2.5,6.1,15.0,65000000.0
Lalitpur,Lalitpur,Imadol,4.0,3.0,2.5,3.1,20.0,26500000.0
Kathmandu,Kathmandu,Naya Bazar,5.0,4.0,2.5,4.0,10.0,33000000.0
Lalitpur,Lalitpur,Thecho,4.0,4.0,2.5,4.0,16.0,19000000.0
Kathmandu,Kathmandu,Mandikhatar,5.0,5.0,2.5,8.0,13.0,65000000.0
Lalitpur,Lalitpur,Icimod,5.0,4.0,2.5,4.0,13.0,30500000.0
Lalitpur,Lalitpur,Imadol,3.0,3.0,2.5,4.0,26.0,40000000.0
Lalitpur,Lalitpur,Nakhipot,3.0,4.0,3.5,4.0,15.0,70000000.0
Kathmandu,Kathmandu,Chundevi,5.0,4.0,2.5,6.1,15.0,75000000.0
Lalitpur,Lalitpur,Godawari,5.0,4.0,2.5,5.0,20.0,41900000.00000001
Kathmandu,Kathmandu,Chunikhel,7.0,3.0,3.5,3.0,10.0,25000000.0
Kathmandu,Kathmandu,Gairidhara,4.0,4.0,2.5,5.0,12.0,51000000.0
Kathmandu,Kathmandu,Lazimpat,5.0,4.0,2.5,6.0,11.0,56000000.0
Kathmandu,Kathmandu,Chabahil,4.0,2.0,2.5,6.2,8.0,35000000.0
Kathmandu,Kathmandu,Matatirtha,3.0,2.0,1.0,4.0,13.0,18000000.0
Kathmandu,Kathmandu,Bansbari,6.0,5.0,2.5,6.2,13.0,55000000.0
Kathmandu,Kathmandu,Dahachowk,4.0,5.0,2.5,5.3,16.5,29000000.0
Lalitpur,Lalitpur,Bhaisepati,3.0,4.0,2.5,4.2,10.0,55000000.0
Kathmandu,Kathmandu,Swoyambhu,5.0,3.0,2.5,2.2,20.0,27500000.0
Kathmandu,Kathmandu,Bafal,5.0,4.0,3.0,5.0,13.0,36500000.0
Kathmandu,Kathmandu,Chapali,5.0,3.0,2.5,6.0,13.0,61500000.0
Kathmandu,Kathmandu,Chandragiri,6.0,3.0,2.5,3.2,10.0,17000000.0
Lalitpur,Lalitpur,Imadol,4.0,4.0,2.5,3.0,13.0,25500000.0
Lalitpur,Lalitpur,Imadol,5.0,5.0,2.5,4.0,13.0,32500000.0
Lalitpur,Lalitpur,Imadol,6.0,5.0,3.0,3.5,13.0,26500000.0
Lalitpur,Lalitpur,Hattiban,5.0,4.0,2.5,3.2,13.0,20500000.0
Kathmandu,Kathmandu,Manamaiju,6.0,3.0,2.5,4.2,12.0,25000000.0
Lalitpur,Lalitpur,Godamchaur,14.0,6.0,2.5,12.0,13.0,29000000.0
Kathmandu,Kathmandu,Tripureshwor,4.0,3.0,2.5,5.0,8.0,32000000.0
Kathmandu,Kathmandu,Budhanilkantha,5.0,3.0,2.0,8.3,13.0,51500000.0
Kathmandu,Kathmandu,Dhapasi,4.0,2.0,2.5,10.0,13.0,58000000.0
Lalitpur,Lalitpur,Kupandole,10.0,6.0,4.5,5.0,20.0,64000000.0
Kathmandu,Kathmandu,Banasthali,3.0,3.0,4.0,2.5,13.0,23500000.0
Lalitpur,Lalitpur,Kumaripati,7.0,4.0,3.5,6.0,15.0,45000000.0
Kathmandu,Kathmandu,Swoyambhu,6.0,4.0,3.5,3.1,10.0,31500000.0
Kathmandu,Kathmandu,Swoyambhu,6.0,4.0,3.5,3.0,10.0,29500000.0
Kathmandu,Kathmandu,Shantinagar,11.0,4.0,4.0,5.3,9.0,49800000.00000001
Kathmandu,Kathmandu,Bafal,4.0,3.0,2.5,3.2,13.0,37000000.0
Kathmandu,Kathmandu,Sundarbasti,8.0,4.0,3.5,3.2,13.0,27000000.0
Lalitpur,Lalitpur,Taukhel,5.0,4.0,2.5,4.2,20.0,38000000.0
Kathmandu,Kathmandu,Tahachal,2.0,1.0,1.0,2.2,10.0,13500000.0
Kathmandu,Kathmandu,Sundarbasti,6.0,5.0,2.5,5.0,20.0,39500000.0
Kathmandu,Kathmandu,Kapan,6.0,3.0,3.0,5.3,13.0,32500000.0
Lalitpur,Lalitpur,Imadol,5.0,4.0,2.5,3.2,20.0,27000000.0
Lalitpur,Lalitpur,Imadol,4.0,4.0,2.5,3.3,13.0,28500000.0
Lalitpur,Lalitpur,Imadol,6.0,5.0,2.5,4.2,13.0,25000000.0
Kathmandu,Kathmandu,Danchhi,4.0,3.0,2.5,3.0,17.0,15000000.0
Lalitpur,Lalitpur,Imadol,5.0,3.0,3.0,3.0,13.0,27500000.0
Lalitpur,Lalitpur,Bhaisepati,8.0,8.0,2.5,4.0,13.5,67500000.0
Kathmandu,Kathmandu,Bhangal,5.0,4.0,2.5,3.3,13.0,29000000.0
Kathmandu,Kathmandu,Sundarbasti,5.0,3.0,2.5,4.0,20.0,29800000.0
Bhaktapur,Bhaktapur,Jhaukhel,2.0,2.0,3.0,4.1,10.0,14000000.0
Lalitpur,Lalitpur,Bhaisepati,4.0,5.0,2.5,3.3,13.5,38000000.0
Kathmandu,Kathmandu,Budhanilkantha,8.0,8.0,2.5,4.0,11.0,67500000.0
Kathmandu,Kathmandu,Budhanilkantha,4.0,4.0,2.0,9.5,12.5,65000000.0
Kathmandu,Kathmandu,Matatirtha,3.0,2.0,1.0,4.0,13.0,18000000.0
Lalitpur,Lalitpur,Imadol,4.0,4.0,2.5,3.2,13.0,27500000.0
Lalitpur,Lalitpur,Imadol,8.0,4.0,2.5,2.2,10.0,23500000.0
Lalitpur,Lalitpur,Imadol,5.0,4.0,2.5,3.0,9.0,27500000.0
Lalitpur,Lalitpur,Imadol,5.0,4.0,2.5,3.1,13.0,26000000.0
Kathmandu,Kathmandu,Tyanglafat,7.0,4.0,2.5,3.0,10.0,24500000.0
Kathmandu,Kathmandu,Kageshwori,5.0,3.0,3.0,3.0,13.0,25500000.0
Kathmandu,Kathmandu,Chandragiri,4.0,3.0,2.5,4.0,13.0,22500000.0
Kathmandu,Kathmandu,Chandragiri,6.0,3.0,2.0,3.0,12.0,13100000.0
Kathmandu,Kathmandu,Nayapati,4.0,6.0,2.5,4.0,20.0,33000000.0
Lalitpur,Lalitpur,Thaiba,5.0,4.0,2.5,3.1,13.0,22000000.0
Lalitpur,Lalitpur,Imadol,4.0,5.0,2.5,3.1,13.0,23500000.0
Lalitpur,Lalitpur,Imadol,4.0,4.0,2.5,2.3,13.0,21000000.0
Lalitpur,Lalitpur,Imadol,6.0,4.0,2.5,4.0,13.0,42500000.0
Kathmandu,Kathmandu,Chandragiri,5.0,3.0,2.5,3.0,10.0,19000000.0
Kathmandu,Kathmandu,Tokha,5.0,5.0,2.5,3.3,10.0,23000000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,6.0,2.5,5.0,15.0,40000000.0
Kathmandu,Kathmandu,Thulobharyang,4.0,3.0,2.5,3.0,13.0,30000000.0
Lalitpur,Lalitpur,Bhaisepati,3.0,4.0,2.0,4.2,13.5,55000000.0
Kathmandu,Kathmandu,Chappal Karkhana,4.0,4.0,2.5,10.0,14.0,62000000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,6.0,2.5,5.0,15.0,40000000.0
Kathmandu,Kathmandu,Pasikot,5.0,3.0,2.5,5.1,14.0,38000000.0
Lalitpur,Lalitpur,Nakhipot,9.0,7.0,2.5,3.2,20.0,25500000.0
Lalitpur,Lalitpur,Imadol,6.0,2.0,2.5,2.3,13.0,21000000.0
Lalitpur,Lalitpur,Dhobighat,5.0,4.0,2.5,9.0,12.0,76500000.0
Kathmandu,Kathmandu,Budhanilkantha,6.0,4.0,2.5,2.0,12.0,25000000.0
Kathmandu,Kathmandu,Gairi Gaun,6.0,4.0,3.0,3.1,10.0,25000000.0
Kathmandu,Kathmandu,Ichangu Narayan,6.0,3.0,2.5,2.3,13.0,25000000.0
Kathmandu,Kathmandu,Gongabu,5.0,6.0,4.0,3.0,13.0,29000000.0
Lalitpur,Lalitpur,Bhaisepati,5.0,4.0,2.5,3.3,15.0,31000000.0
Kathmandu,Kathmandu,Sukedhara,4.0,4.0,2.5,6.0,13.5,39800000.0
Kathmandu,Kathmandu,Budhanilkantha,5.0,4.0,2.5,9.0,18.0,45000000.0
Kathmandu,Kathmandu,Goldhunga,5.0,5.0,2.5,2.2,13.0,15000000.0
Kathmandu,Kathmandu,Thapathali,4.0,3.0,2.5,11.0,13.0,110000000.0
Lalitpur,Lalitpur,Bhaisepati,5.0,4.0,2.5,5.2,16.0,55000000.0
Lalitpur,Lalitpur,Bhaisepati,4.0,4.0,2.5,3.3,13.0,32500000.0
Lalitpur,Lalitpur,Imadol,4.0,3.0,2.5,7.0,12.5,36000000.0
Kathmandu,Kathmandu,Lolang,8.0,4.0,3.5,4.3,10.0,25000000.0
Bhaktapur,Bhaktapur,Balkot,4.0,3.0,2.5,5.0,13.0,29500000.0
Lalitpur,Lalitpur,Thado Dhunga,5.0,4.0,2.5,9.0,20.0,77500000.0
Lalitpur,Lalitpur,Sunakothi,3.0,3.0,2.5,6.0,20.0,42500000.0
Lalitpur,Lalitpur,Bhaisepati,5.0,4.0,2.5,3.3,22.0,35000000.0
Lalitpur,Lalitpur,Bagdol,7.0,4.0,2.5,5.3,20.0,54000000.0
Kathmandu,Kathmandu,Budhanilkantha,5.0,6.0,2.5,5.0,15.0,45000000.0
Kathmandu,Kathmandu,Pasikot,5.0,3.0,2.5,5.1,14.0,38000000.0
Kathmandu,Kathmandu,Bhangal,4.0,3.0,2.5,3.3,13.0,29500000.0
Kathmandu,Kathmandu,Baluwakhani,6.0,5.0,2.5,4.0,13.0,34500000.0
Kathmandu,Kathmandu,Aakasedhara,4.0,3.0,3.5,3.1,13.0,28500000.0
Bhaktapur,Bhaktapur,Katunje,6.0,4.0,3.0,3.0,20.0,20500000.0
Kathmandu,Kathmandu,Rudreshwor,4.0,5.0,2.5,5.1,13.0,50000000.0
Kathmandu,Kathmandu,Golfutar,5.0,5.0,2.5,3.2,16.0,29000000.0
Lalitpur,Lalitpur,Dhapakhel,3.0,3.0,2.5,3.2,13.5,29000000.0
Lalitpur,Lalitpur,Bhaisepati,4.0,5.0,2.5,4.2,15.0,31000000.0
Kathmandu,Kathmandu,Bauthali,6.0,5.0,2.5,4.1,12.0,25000000.0
Kathmandu,Kathmandu,Raniban,6.0,5.0,3.5,3.5,14.0,31000000.0
Kathmandu,Kathmandu,Goldhunga,4.0,3.0,2.5,3.0,12.0,29500000.0
Lalitpur,Lalitpur,Tikathali,5.0,5.0,2.0,3.2,13.0,29500000.0
Kathmandu,Kathmandu,Kalopool,2.0,2.0,1.0,4.2,4.0,30000000.0
Lalitpur,Lalitpur,Bhaisepati,3.0,3.0,2.5,5.3,16.0,62500000.0
Lalitpur,Lalitpur,Nakkhu,4.0,4.0,2.5,5.0,13.0,39000000.0
Kathmandu,Kathmandu,Mid Baneshwor,5.0,3.0,2.0,12.0,13.0,100000000.0
Kathmandu,Kathmandu,Sitapaila,5.0,4.0,2.5,4.0,13.0,31000000.0
Lalitpur,Lalitpur,Nakhudole,3.0,2.0,2.5,4.0,20.0,29000000.0
Lalitpur,Lalitpur,Imadol,4.0,5.0,2.0,3.1,13.0,26000000.0
Lalitpur,Lalitpur,Bhaisepati,5.0,5.0,2.0,4.0,13.0,41000000.0
Kathmandu,Kathmandu,Mandikatar,5.0,5.0,2.5,5.0,14.0,44500000.0
Kathmandu,Kathmandu,Jyotinagar,6.0,5.0,2.5,3.5,13.0,31500000.0
Kathmandu,Kathmandu,Budhanilkantha,5.0,4.0,2.5,4.3,13.0,40000000.0
Kathmandu,Kathmandu,Tilingtar,5.0,4.0,3.5,5.3,20.0,45000000.0
Kathmandu,Kathmandu,Naya Bazar,8.0,6.0,3.5,6.1,20.0,50000000.0
Kathmandu,Kathmandu,Chandragiri,6.0,4.0,2.5,3.0,9.0,17500000.0
Lalitpur,Lalitpur,Bhaisepati,4.0,4.0,2.5,3.3,13.0,32500000.0
Kathmandu,Kathmandu,High Vision Colony,4.0,4.0,2.5,3.5,10.0,26000000.0
Lalitpur,Lalitpur,Imadol,7.0,3.0,3.0,12.0,13.0,65000000.0
Lalitpur,Lalitpur,Bhaisepati,3.0,4.0,2.0,4.2,13.5,38500000.0
Kathmandu,Kathmandu,Sitapaila,4.0,3.0,2.5,7.0,13.0,37500000.0
Kathmandu,Kathmandu,Naya Basti,4.0,2.0,2.0,5.0,11.0,23500000.0
Kathmandu,Kathmandu,Budhanilkantha,7.0,8.0,3.5,7.5,19.5,55000000.0
Kathmandu,Kathmandu,Pasikot,7.0,5.0,3.5,7.1,18.5,53500000.0
Lalitpur,Lalitpur,Kupandole,10.0,10.0,5.5,5.0,22.0,140000000.0
Lalitpur,Lalitpur,Bhaisepati,5.0,6.0,2.5,4.0,13.5,50000000.0
